i	treeindex	accept	nnodes	distance	loglik	post	loga	Q	ru
7473	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.538954171079	1	-1.89652164543833
7474	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-4.59033408344531
7475	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.561547945381	1	-2.24165982672049
7476	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.714206140452	1	-1.70829934190763
7477	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.99477498711116	0.0431034482758621	-0.304521006453094
7478	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.224594236555531
7479	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-111.913829096429	1	-0.625273443797071
7480	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.38443554942106
7481	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.78328729140179	0.0431034482758621	-0.426701892748213
7482	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.748505801952773
7483	81	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.02937231319214	0.0431034482758621	-0.0251869859226713
7484	82	TRUE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	0.310996527644021	0.0431034482758621	-1.96686401798162
7485	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.087133201826062
7486	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-5.79188250688449	0.0428571428571429	-0.738704566712307
7487	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.16995877027139	0.0428571428571429	-1.69896886561729
7488	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-907.75765821876	23.2	-0.269581335528075
7489	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.953505980796001
7490	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.23059638968326	0.0428571428571429	-0.0481716049495551
7491	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-907.75765821876	23.2	-0.432864643166054
7492	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-714.87361097264	23.2	-0.287774368294529
7493	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-721.223100319668	1	-1.08079653200331
7494	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-6.54293355047767	0.0428571428571429	-0.23593322452937
7495	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.42415130124565	0.0428571428571429	-0.542192713595323
7496	82	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.13203836378662	0.0428571428571429	-0.0120932858070767
